Medicine_ID,Medicine_Name,Main_Ingredients,Used_For,Dosage,Form,Manufacturer,Price,Availability_Status,Expiry_Date,Side_Effects,Approval_Status
AYUR18822,Giloy-Pick,"Licorice, Guggul",Fever,5 ml twice daily,Capsule,NatureRoot Medics,405.64,Out of Stock,2026-01-15,Nausea,Approved
AYUR02594,Ashwagandha-From,"Arjuna, Triphala, Licorice, Brahmi",Joint Pain,Apply externally once a day,Tablet,NatureRoot Medics,303.89,Out of Stock,2029-05-23,Nausea,Approved
AYUR19990,Guduchi-People,"Neem, Amla",Cough,Apply externally once a day,Tablet,VedicLife Pharma,361.68,Out of Stock,2029-12-25,None,Approved
AYUR06277,Guggul-No,"Giloy, Licorice",Acidity,2 capsules once daily,Powder,NatureRoot Medics,418.56,Out of Stock,2026-04-23,Allergic Reaction,Approved
AYUR16725,Shatavari-Respond,"Guggul, Guduchi, Brahmi",Skin Allergy,1 spoon after meal,Tablet,Swasthya Remedies,350.67,Out of Stock,2027-10-15,Headache,Under Review
AYUR05592,Guduchi-Where,"Shatavari, Licorice",Joint Pain,1 spoon after meal,Capsule,NatureRoot Medics,405.98,Out of Stock,2028-11-12,Drowsiness,Approved
AYUR11581,Guggul-Black,"Licorice, Guduchi, Giloy, Tulsi",Fever,1 spoon after meal,Powder,Swasthya Remedies,70.91,Out of Stock,2028-12-15,Headache,Approved
AYUR05722,Turmeric-Wide,"Arjuna, Guggul, Amla, Triphala",Hair Fall,5 ml twice daily,Syrup,AyurHealth Ltd.,71.47,In Stock,2026-06-05,Drowsiness,Under Review
AYUR09064,Tulsi-Even,"Shatavari, Brahmi, Tulsi, Neem",Skin Allergy,1 tablet twice daily,Oil,Ayurveda Bliss,441.81,In Stock,2029-07-18,None,Under Review
AYUR10122,Turmeric-Thing,"Arjuna, Pippali",Stress,1 spoon after meal,Capsule,Ayurveda Bliss,183.75,Out of Stock,2029-12-25,Allergic Reaction,Under Review
AYUR02956,Guggul-Seven,"Guggul, Pippali",High Blood Pressure,1 spoon after meal,Powder,AyurHealth Ltd.,188.56,In Stock,2029-05-11,None,Under Review
AYUR02365,Giloy-Medical,"Neem, Shatavari",Diabetes,1 spoon after meal,Oil,AyurHealth Ltd.,465.58,In Stock,2029-10-18,Headache,Approved
AYUR00482,Turmeric-Professional,"Brahmi, Shatavari, Turmeric",Acidity,Apply externally once a day,Syrup,Divya Herbal,397.24,Out of Stock,2028-01-22,Drowsiness,Under Review
AYUR12837,Neem-Everyone,"Ashwagandha, Turmeric",Stress,2 capsules once daily,Capsule,Divya Herbal,324.04,In Stock,2028-09-14,None,Under Review
AYUR08743,Giloy-Able,"Licorice, Ashwagandha, Neem, Turmeric",Indigestion,1 spoon after meal,Syrup,AyurHealth Ltd.,309.21,In Stock,2027-02-18,Drowsiness,Approved
AYUR01637,Brahmi-Wonder,"Amla, Neem, Turmeric, Shatavari",Cough,2 capsules once daily,Tablet,HerbalCure Labs,269.85,In Stock,2028-09-09,Drowsiness,Under Review
AYUR16296,Arjuna-Course,"Licorice, Ashwagandha, Brahmi, Pippali",Acidity,1 spoon after meal,Tablet,OrganicVeda,121.22,In Stock,2026-05-03,None,Approved
AYUR13552,Guduchi-Soon,"Shatavari, Ashwagandha",Joint Pain,5 ml twice daily,Tablet,VedicLife Pharma,439.7,In Stock,2027-10-03,Allergic Reaction,Under Review
AYUR15282,Ashwagandha-Ability,"Guduchi, Pippali",Hair Fall,1 spoon after meal,Capsule,VedicLife Pharma,411.8,In Stock,2026-11-03,None,Under Review
AYUR00973,Shatavari-Never,"Ashwagandha, Tulsi, Arjuna, Guggul",Fever,1 spoon after meal,Capsule,NatureRoot Medics,315.4,Out of Stock,2027-12-22,Allergic Reaction,Under Review
AYUR03636,Amla-Sound,"Neem, Tulsi, Guggul, Pippali",Joint Pain,5 ml twice daily,Oil,Ayurveda Bliss,376.13,Out of Stock,2029-10-24,Allergic Reaction,Under Review
AYUR05398,Arjuna-Early,"Tulsi, Arjuna, Brahmi",High Blood Pressure,1 spoon after meal,Oil,OrganicVeda,221.89,Out of Stock,2026-04-10,Drowsiness,Under Review
AYUR13711,Shatavari-Test,"Guggul, Licorice, Guduchi, Brahmi",Fever,5 ml twice daily,Powder,OrganicVeda,234.26,Out of Stock,2026-01-25,Drowsiness,Under Review
AYUR19405,Arjuna-Scene,"Ashwagandha, Pippali",Fever,1 spoon after meal,Powder,OrganicVeda,468.52,In Stock,2027-05-13,Headache,Under Review
AYUR19008,Triphala-Brother,"Licorice, Pippali",Hair Fall,5 ml twice daily,Powder,Swasthya Remedies,443.14,In Stock,2027-05-02,Headache,Approved
AYUR01270,Giloy-System,"Licorice, Triphala, Shatavari",Cough,1 tablet twice daily,Syrup,Swasthya Remedies,206.1,In Stock,2027-08-17,Drowsiness,Under Review
AYUR00617,Ashwagandha-Old,"Pippali, Shatavari, Tulsi",Cough,Apply externally once a day,Oil,HerbalCure Labs,270.01,In Stock,2029-02-23,Headache,Approved
AYUR14421,Triphala-Type,"Neem, Arjuna, Licorice",Stress,Apply externally once a day,Capsule,AyurHealth Ltd.,315.82,Out of Stock,2027-04-02,Allergic Reaction,Under Review
AYUR18048,Turmeric-Light,"Pippali, Amla, Neem, Guduchi",High Blood Pressure,5 ml twice daily,Syrup,HerbalCure Labs,95.13,In Stock,2027-02-23,None,Approved
AYUR14793,Shatavari-On,"Arjuna, Neem, Tulsi, Licorice",Hair Fall,1 spoon after meal,Syrup,OrganicVeda,450.41,In Stock,2030-07-02,Headache,Approved
AYUR05079,Licorice-Page,"Amla, Licorice, Arjuna",Hair Fall,1 tablet twice daily,Tablet,Divya Herbal,303.8,Out of Stock,2027-05-13,Drowsiness,Under Review
AYUR06852,Pippali-Behavior,"Shatavari, Tulsi, Neem, Giloy",Stress,1 spoon after meal,Syrup,HerbalCure Labs,194.16,In Stock,2027-04-30,None,Under Review
AYUR11892,Neem-Movement,"Triphala, Neem, Turmeric",Fever,Apply externally once a day,Oil,AyurHealth Ltd.,77.8,In Stock,2030-06-03,Allergic Reaction,Approved
AYUR05836,Ashwagandha-Forward,"Amla, Shatavari, Arjuna, Brahmi",Diabetes,1 spoon after meal,Capsule,Swasthya Remedies,495.83,In Stock,2027-06-15,Nausea,Approved
AYUR07994,Ashwagandha-Enjoy,"Shatavari, Ashwagandha",Joint Pain,1 tablet twice daily,Capsule,NatureRoot Medics,470.74,Out of Stock,2028-07-10,Headache,Approved
AYUR12267,Tulsi-In,"Guggul, Ashwagandha",Hair Fall,Apply externally once a day,Syrup,AyurHealth Ltd.,302.97,In Stock,2026-12-15,Allergic Reaction,Approved
AYUR18892,Licorice-Feel,"Arjuna, Guduchi",Cough,5 ml twice daily,Oil,HerbalCure Labs,384.59,Out of Stock,2026-10-06,Drowsiness,Approved
AYUR11226,Giloy-Tree,"Neem, Amla, Giloy",Stress,1 tablet twice daily,Tablet,NatureRoot Medics,204.02,Out of Stock,2029-12-20,None,Under Review
AYUR18899,Pippali-Them,"Shatavari, Giloy",Hair Fall,1 tablet twice daily,Tablet,Swasthya Remedies,336.65,Out of Stock,2029-12-24,Nausea,Approved
AYUR12039,Neem-Push,"Guduchi, Amla",Fever,Apply externally once a day,Capsule,HerbalCure Labs,465.27,In Stock,2028-12-12,Headache,Under Review
AYUR17771,Ashwagandha-Reason,"Triphala, Neem, Guduchi, Ashwagandha",Acidity,1 spoon after meal,Powder,VedicLife Pharma,273.4,In Stock,2029-08-23,Allergic Reaction,Approved
AYUR10148,Turmeric-Stock,"Tulsi, Ashwagandha",Diabetes,2 capsules once daily,Capsule,AyurHealth Ltd.,256.49,Out of Stock,2026-01-23,Headache,Under Review
AYUR08982,Triphala-Light,"Ashwagandha, Licorice, Neem",Cough,2 capsules once daily,Syrup,HerbalCure Labs,262.15,In Stock,2026-12-31,None,Approved
AYUR06044,Guduchi-Computer,"Triphala, Ashwagandha, Brahmi",Cough,1 spoon after meal,Tablet,Swasthya Remedies,89.86,Out of Stock,2029-08-12,Drowsiness,Approved
AYUR09732,Arjuna-Ahead,"Arjuna, Turmeric",High Blood Pressure,5 ml twice daily,Syrup,HerbalCure Labs,150.92,Out of Stock,2026-12-05,None,Under Review
AYUR07169,Ashwagandha-Crime,"Tulsi, Neem",Diabetes,Apply externally once a day,Capsule,NatureRoot Medics,459.11,Out of Stock,2026-12-26,Nausea,Under Review
AYUR07781,Guggul-Daughter,"Guduchi, Tulsi, Ashwagandha, Amla",Fever,2 capsules once daily,Syrup,HerbalCure Labs,488.83,In Stock,2029-12-28,Nausea,Approved
AYUR13658,Brahmi-Without,"Guduchi, Arjuna, Brahmi, Pippali",Fever,Apply externally once a day,Powder,OrganicVeda,440.76,Out of Stock,2029-07-28,Drowsiness,Under Review
AYUR11867,Shatavari-Attack,"Pippali, Licorice, Neem, Giloy",Indigestion,Apply externally once a day,Capsule,VedicLife Pharma,243.25,Out of Stock,2029-10-27,Drowsiness,Approved
AYUR05702,Pippali-Tv,"Ashwagandha, Amla, Brahmi",High Blood Pressure,Apply externally once a day,Tablet,VedicLife Pharma,201.58,Out of Stock,2026-12-22,Nausea,Under Review
AYUR13483,Shatavari-Little,"Ashwagandha, Pippali",High Blood Pressure,1 spoon after meal,Powder,AyurHealth Ltd.,451.98,In Stock,2028-04-22,Headache,Under Review
AYUR02303,Giloy-Rather,"Giloy, Brahmi, Arjuna, Triphala",Joint Pain,1 spoon after meal,Tablet,Divya Herbal,243.9,Out of Stock,2026-02-09,Drowsiness,Under Review
AYUR02110,Triphala-Some,"Arjuna, Giloy",Acidity,1 tablet twice daily,Capsule,OrganicVeda,463.74,In Stock,2029-12-16,Drowsiness,Under Review
AYUR07886,Tulsi-Many,"Giloy, Arjuna, Triphala, Turmeric",Cough,Apply externally once a day,Capsule,Divya Herbal,449.87,In Stock,2029-01-23,None,Approved
AYUR15581,Brahmi-And,"Neem, Pippali, Shatavari, Giloy",Indigestion,2 capsules once daily,Syrup,AyurHealth Ltd.,423.57,In Stock,2026-03-05,Headache,Under Review
AYUR05371,Guggul-Prevent,"Guduchi, Tulsi",Joint Pain,2 capsules once daily,Tablet,Divya Herbal,429.35,In Stock,2026-10-12,None,Under Review
AYUR19510,Ashwagandha-Idea,"Pippali, Licorice",Stress,Apply externally once a day,Tablet,Ayurveda Bliss,172.57,In Stock,2030-06-10,None,Under Review
AYUR17721,Tulsi-See,"Licorice, Brahmi, Arjuna",Indigestion,1 spoon after meal,Syrup,Ayurveda Bliss,165.19,In Stock,2026-11-05,None,Under Review
AYUR16184,Arjuna-Artist,"Ashwagandha, Licorice, Guduchi",Indigestion,1 spoon after meal,Oil,OrganicVeda,257.01,Out of Stock,2029-05-12,None,Approved
AYUR11541,Ashwagandha-Become,"Turmeric, Brahmi, Giloy, Ashwagandha",High Blood Pressure,2 capsules once daily,Oil,Ayurveda Bliss,329.02,Out of Stock,2028-08-16,Nausea,Under Review
AYUR02273,Guduchi-Soldier,"Triphala, Tulsi, Brahmi, Amla",Stress,Apply externally once a day,Syrup,AyurHealth Ltd.,351.67,In Stock,2028-08-08,Nausea,Under Review
AYUR14901,Arjuna-No,"Guggul, Brahmi, Turmeric, Tulsi",Joint Pain,1 spoon after meal,Tablet,Divya Herbal,334.45,Out of Stock,2029-12-15,None,Approved
AYUR15863,Guggul-Course,"Amla, Arjuna",High Blood Pressure,Apply externally once a day,Oil,AyurHealth Ltd.,233.04,In Stock,2029-06-25,Headache,Under Review
AYUR16469,Giloy-Economy,"Pippali, Neem",High Blood Pressure,5 ml twice daily,Tablet,AyurHealth Ltd.,387.04,Out of Stock,2027-08-26,Drowsiness,Under Review
AYUR18537,Neem-Nation,"Neem, Guduchi, Guggul",High Blood Pressure,2 capsules once daily,Capsule,AyurHealth Ltd.,50.7,In Stock,2027-07-06,Headache,Approved
AYUR18661,Guggul-Day,"Tulsi, Giloy, Guggul, Ashwagandha",High Blood Pressure,1 tablet twice daily,Tablet,Divya Herbal,432.16,In Stock,2028-06-05,Nausea,Under Review
AYUR04260,Ashwagandha-Thus,"Giloy, Shatavari, Tulsi",Fever,Apply externally once a day,Powder,VedicLife Pharma,405.04,In Stock,2028-05-25,None,Approved
AYUR02412,Arjuna-Agreement,"Licorice, Guduchi",Joint Pain,Apply externally once a day,Tablet,Swasthya Remedies,398.09,In Stock,2028-05-15,Headache,Under Review
AYUR19393,Shatavari-Film,"Neem, Triphala, Arjuna",Acidity,2 capsules once daily,Oil,AyurHealth Ltd.,380.8,Out of Stock,2028-12-03,Nausea,Approved
AYUR09564,Arjuna-Protect,"Licorice, Giloy, Guduchi, Shatavari",Acidity,5 ml twice daily,Tablet,OrganicVeda,196.53,Out of Stock,2029-09-27,None,Approved
AYUR11215,Triphala-Focus,"Neem, Ashwagandha, Amla",Stress,5 ml twice daily,Powder,Ayurveda Bliss,468.23,In Stock,2029-11-01,None,Under Review
AYUR00963,Guduchi-White,"Guduchi, Turmeric",Acidity,Apply externally once a day,Powder,AyurHealth Ltd.,112.56,In Stock,2027-08-31,Allergic Reaction,Under Review
AYUR10179,Arjuna-About,"Amla, Neem, Tulsi",Hair Fall,1 tablet twice daily,Powder,VedicLife Pharma,172.66,Out of Stock,2026-04-27,Nausea,Under Review
AYUR17938,Brahmi-Sometimes,"Giloy, Brahmi, Neem, Shatavari",Stress,2 capsules once daily,Oil,Divya Herbal,103.76,In Stock,2029-03-06,Headache,Under Review
AYUR02366,Ashwagandha-Chair,"Triphala, Arjuna",Stress,5 ml twice daily,Oil,Divya Herbal,145.63,Out of Stock,2027-07-17,Nausea,Approved
AYUR10080,Licorice-Before,"Arjuna, Brahmi, Neem, Guggul",High Blood Pressure,1 tablet twice daily,Powder,OrganicVeda,329.84,Out of Stock,2029-02-25,Headache,Under Review
AYUR11240,Neem-Practice,"Neem, Giloy",Stress,5 ml twice daily,Powder,OrganicVeda,458.58,Out of Stock,2028-03-20,Drowsiness,Approved
AYUR01946,Triphala-Event,"Pippali, Licorice, Triphala",Indigestion,5 ml twice daily,Syrup,HerbalCure Labs,426.34,In Stock,2030-05-13,Nausea,Under Review
AYUR16761,Arjuna-Strategy,"Guduchi, Triphala, Brahmi, Guggul",Acidity,5 ml twice daily,Syrup,Divya Herbal,133.29,In Stock,2026-01-16,Headache,Approved
AYUR01313,Guduchi-Agent,"Triphala, Amla, Tulsi, Arjuna",Hair Fall,1 tablet twice daily,Powder,AyurHealth Ltd.,97.71,In Stock,2026-03-05,Drowsiness,Approved
AYUR19599,Turmeric-Particular,"Licorice, Arjuna",Cough,1 tablet twice daily,Tablet,Swasthya Remedies,478.43,Out of Stock,2028-10-01,Nausea,Under Review
AYUR14211,Tulsi-Attention,"Brahmi, Shatavari",Stress,2 capsules once daily,Syrup,Ayurveda Bliss,277.98,Out of Stock,2027-02-06,Drowsiness,Approved
AYUR02642,Triphala-Fund,"Tulsi, Brahmi, Guggul, Amla",Joint Pain,2 capsules once daily,Syrup,AyurHealth Ltd.,137.6,Out of Stock,2029-06-27,Nausea,Approved
AYUR07706,Turmeric-Thank,"Neem, Brahmi, Tulsi, Giloy",Joint Pain,1 spoon after meal,Oil,VedicLife Pharma,52.4,In Stock,2028-11-21,Allergic Reaction,Under Review
AYUR16123,Amla-Whose,"Arjuna, Triphala, Tulsi",Skin Allergy,Apply externally once a day,Powder,NatureRoot Medics,60.49,Out of Stock,2027-05-27,Allergic Reaction,Approved
AYUR04237,Amla-Particularly,"Guggul, Licorice",Fever,1 tablet twice daily,Powder,NatureRoot Medics,351.38,Out of Stock,2026-03-02,Drowsiness,Approved
AYUR10420,Ashwagandha-Tv,"Guggul, Brahmi, Licorice, Neem",Fever,5 ml twice daily,Powder,NatureRoot Medics,445.63,In Stock,2028-07-06,Allergic Reaction,Under Review
AYUR13127,Guduchi-Good,"Tulsi, Ashwagandha, Giloy",Stress,5 ml twice daily,Powder,NatureRoot Medics,268.72,Out of Stock,2026-05-21,Allergic Reaction,Approved
AYUR12297,Guduchi-Raise,"Triphala, Turmeric, Licorice",Acidity,1 tablet twice daily,Syrup,VedicLife Pharma,346.71,Out of Stock,2026-10-19,Nausea,Approved
AYUR04409,Arjuna-Voice,"Licorice, Brahmi",Joint Pain,1 tablet twice daily,Oil,NatureRoot Medics,242.77,Out of Stock,2027-01-04,Nausea,Approved
AYUR14279,Tulsi-Maintain,"Licorice, Neem, Shatavari, Ashwagandha",Fever,5 ml twice daily,Syrup,Divya Herbal,332.09,In Stock,2027-08-03,None,Approved
AYUR03067,Ashwagandha-Unit,"Licorice, Giloy, Amla, Tulsi",Cough,2 capsules once daily,Capsule,AyurHealth Ltd.,121.83,Out of Stock,2026-03-18,Drowsiness,Under Review
AYUR16067,Triphala-Without,"Amla, Guduchi",Hair Fall,1 spoon after meal,Powder,Divya Herbal,229.94,In Stock,2026-08-29,Allergic Reaction,Under Review
AYUR16211,Giloy-These,"Tulsi, Arjuna, Brahmi, Shatavari",Hair Fall,5 ml twice daily,Oil,Ayurveda Bliss,360.85,Out of Stock,2026-06-08,Headache,Approved
AYUR06973,Arjuna-Effort,"Brahmi, Shatavari, Ashwagandha",Indigestion,1 spoon after meal,Syrup,NatureRoot Medics,376.64,In Stock,2027-10-20,None,Under Review
AYUR18646,Tulsi-Reach,"Neem, Licorice",High Blood Pressure,Apply externally once a day,Capsule,Divya Herbal,254.13,In Stock,2026-11-23,Nausea,Under Review
AYUR01456,Arjuna-Clear,"Neem, Brahmi, Pippali",Acidity,5 ml twice daily,Tablet,NatureRoot Medics,141.25,Out of Stock,2026-09-24,Drowsiness,Under Review
AYUR06810,Pippali-Herself,"Amla, Shatavari, Guggul",Cough,2 capsules once daily,Capsule,HerbalCure Labs,156.31,In Stock,2027-07-18,Headache,Under Review
AYUR04205,Pippali-Throughout,"Shatavari, Tulsi, Guggul",Hair Fall,1 tablet twice daily,Capsule,AyurHealth Ltd.,50.29,In Stock,2027-06-02,Allergic Reaction,Under Review
AYUR11635,Pippali-Sister,"Giloy, Guduchi, Tulsi, Brahmi",Fever,Apply externally once a day,Tablet,Divya Herbal,63.91,Out of Stock,2027-09-09,Headache,Approved
AYUR06528,Brahmi-Cost,"Brahmi, Amla, Shatavari",Cough,5 ml twice daily,Syrup,OrganicVeda,117.99,Out of Stock,2027-10-14,Drowsiness,Under Review
AYUR06073,Triphala-Offer,"Giloy, Guggul, Tulsi",Hair Fall,1 tablet twice daily,Syrup,AyurHealth Ltd.,225.82,In Stock,2028-05-22,None,Under Review
AYUR03035,Turmeric-Tax,"Neem, Ashwagandha, Turmeric, Shatavari",High Blood Pressure,5 ml twice daily,Tablet,Swasthya Remedies,164.77,Out of Stock,2027-02-25,None,Under Review
AYUR11816,Licorice-Opportunity,"Giloy, Licorice",Cough,5 ml twice daily,Syrup,HerbalCure Labs,164.36,Out of Stock,2026-12-24,None,Approved
AYUR04263,Arjuna-Street,"Turmeric, Giloy, Tulsi",Indigestion,Apply externally once a day,Syrup,HerbalCure Labs,105.18,In Stock,2027-02-09,Headache,Approved
AYUR00070,Licorice-Good,"Giloy, Ashwagandha",Acidity,5 ml twice daily,Capsule,Divya Herbal,337.39,Out of Stock,2027-11-25,None,Under Review
AYUR10697,Giloy-Collection,"Neem, Amla, Licorice, Giloy",Joint Pain,2 capsules once daily,Syrup,HerbalCure Labs,255.32,In Stock,2028-05-24,Headache,Approved
AYUR13135,Neem-Then,"Brahmi, Tulsi, Shatavari, Guggul",Stress,1 tablet twice daily,Tablet,Swasthya Remedies,237.74,Out of Stock,2027-07-15,Allergic Reaction,Under Review
AYUR10407,Neem-Democrat,"Neem, Ashwagandha, Turmeric, Giloy",Acidity,1 tablet twice daily,Oil,AyurHealth Ltd.,479.99,In Stock,2028-06-15,Allergic Reaction,Under Review
AYUR10135,Turmeric-Dinner,"Brahmi, Guggul",Indigestion,2 capsules once daily,Tablet,NatureRoot Medics,274.32,In Stock,2030-03-06,Allergic Reaction,Approved
AYUR01998,Guduchi-Owner,"Arjuna, Brahmi, Ashwagandha",Skin Allergy,1 spoon after meal,Oil,HerbalCure Labs,54.33,Out of Stock,2029-02-16,Drowsiness,Under Review
AYUR11758,Guggul-Experience,"Pippali, Ashwagandha",High Blood Pressure,1 tablet twice daily,Capsule,Ayurveda Bliss,477.26,Out of Stock,2027-06-06,Drowsiness,Approved
AYUR05267,Turmeric-Serve,"Triphala, Pippali, Licorice",Skin Allergy,5 ml twice daily,Capsule,Divya Herbal,403.31,In Stock,2027-09-24,Allergic Reaction,Under Review
AYUR03537,Giloy-Money,"Guduchi, Tulsi",Hair Fall,2 capsules once daily,Powder,NatureRoot Medics,492.69,Out of Stock,2028-06-06,Drowsiness,Approved
AYUR05548,Giloy-Network,"Turmeric, Amla",Cough,1 spoon after meal,Syrup,AyurHealth Ltd.,273.95,In Stock,2026-10-11,Allergic Reaction,Approved
AYUR16655,Tulsi-Behavior,"Brahmi, Shatavari, Arjuna",Diabetes,1 spoon after meal,Oil,NatureRoot Medics,464.38,In Stock,2029-04-28,Nausea,Approved
AYUR16256,Shatavari-She,"Triphala, Tulsi, Guduchi",Hair Fall,Apply externally once a day,Tablet,VedicLife Pharma,490.12,Out of Stock,2028-03-18,Allergic Reaction,Under Review
AYUR10998,Giloy-Ask,"Triphala, Licorice",Fever,Apply externally once a day,Syrup,Ayurveda Bliss,55.85,Out of Stock,2026-11-08,None,Approved
AYUR00911,Ashwagandha-Light,"Turmeric, Brahmi",Fever,Apply externally once a day,Capsule,Ayurveda Bliss,342.83,Out of Stock,2028-05-16,Allergic Reaction,Approved
AYUR09471,Guggul-Level,"Brahmi, Neem",Stress,1 spoon after meal,Syrup,NatureRoot Medics,292.31,Out of Stock,2030-02-25,Headache,Approved
AYUR02650,Amla-Sit,"Turmeric, Licorice, Arjuna, Neem",Cough,Apply externally once a day,Powder,Ayurveda Bliss,335.75,Out of Stock,2028-10-18,Headache,Approved
AYUR11636,Pippali-Deal,"Neem, Guggul",Indigestion,1 tablet twice daily,Syrup,HerbalCure Labs,300.86,In Stock,2029-05-04,Drowsiness,Under Review
AYUR17704,Neem-Contain,"Amla, Arjuna, Turmeric",Fever,1 spoon after meal,Capsule,AyurHealth Ltd.,468.15,Out of Stock,2028-01-09,Nausea,Approved
AYUR12198,Ashwagandha-Different,"Guggul, Neem, Shatavari, Arjuna",Joint Pain,2 capsules once daily,Tablet,AyurHealth Ltd.,90.53,In Stock,2026-02-12,Nausea,Approved
AYUR15344,Triphala-Even,"Guduchi, Licorice",Stress,Apply externally once a day,Tablet,VedicLife Pharma,462.1,In Stock,2029-06-08,Nausea,Under Review
AYUR06268,Turmeric-Team,"Giloy, Amla",Stress,Apply externally once a day,Capsule,NatureRoot Medics,160.65,In Stock,2026-03-24,Nausea,Under Review
AYUR09555,Licorice-Mission,"Amla, Giloy",Joint Pain,Apply externally once a day,Tablet,HerbalCure Labs,272.38,In Stock,2026-10-11,Nausea,Approved
AYUR12328,Guduchi-Ahead,"Triphala, Tulsi, Licorice, Pippali",Cough,1 spoon after meal,Syrup,NatureRoot Medics,69.65,Out of Stock,2026-06-12,Headache,Approved
AYUR03815,Licorice-Budget,"Amla, Giloy",Fever,Apply externally once a day,Tablet,HerbalCure Labs,497.97,Out of Stock,2027-10-07,Nausea,Under Review
AYUR09358,Pippali-Eat,"Ashwagandha, Triphala",Cough,1 tablet twice daily,Syrup,Swasthya Remedies,96.27,In Stock,2030-05-11,Drowsiness,Approved
AYUR07966,Neem-Would,"Licorice, Amla, Triphala",Skin Allergy,1 tablet twice daily,Syrup,OrganicVeda,212.21,Out of Stock,2026-02-01,Nausea,Under Review
AYUR15020,Brahmi-If,"Giloy, Brahmi, Ashwagandha",Skin Allergy,5 ml twice daily,Powder,NatureRoot Medics,416.73,Out of Stock,2030-04-21,Drowsiness,Under Review
AYUR11025,Triphala-Chair,"Turmeric, Triphala, Ashwagandha",Stress,1 spoon after meal,Syrup,VedicLife Pharma,110.54,Out of Stock,2027-10-27,Headache,Under Review
AYUR02965,Ashwagandha-Good,"Guggul, Brahmi, Turmeric, Shatavari",Hair Fall,5 ml twice daily,Oil,AyurHealth Ltd.,60.21,In Stock,2026-09-09,Drowsiness,Approved
AYUR11617,Triphala-Push,"Guduchi, Giloy, Guggul, Amla",Fever,Apply externally once a day,Powder,AyurHealth Ltd.,225.7,Out of Stock,2030-05-31,None,Under Review
AYUR16738,Shatavari-Past,"Tulsi, Amla, Ashwagandha, Brahmi",Hair Fall,2 capsules once daily,Syrup,AyurHealth Ltd.,58.19,In Stock,2027-03-29,Allergic Reaction,Approved
AYUR16764,Tulsi-Water,"Licorice, Triphala",Joint Pain,1 tablet twice daily,Powder,AyurHealth Ltd.,237.06,In Stock,2026-03-18,Headache,Under Review
AYUR05305,Ashwagandha-Bed,"Triphala, Brahmi",Skin Allergy,Apply externally once a day,Tablet,OrganicVeda,246.83,Out of Stock,2026-11-06,None,Under Review
